sample_id,class,label,category,risk_level,entropy,file_size_kb,n_sections,avg_section_entropy,max_section_entropy,executable_sections,writable_sections,n_imports,n_exports,suspicious_api_count,has_resources,is_packed,has_digital_sig,has_overlay,vt_score,strings_suspicious,network_calls,registry_writes,file_creates,process_creates,mutex_creates,api_unique,code_section_size_kb,has_encryption_api,has_injection_api,has_persistence_api,has_network_api,has_anti_debug,byte_0x00_freq,byte_0xff_freq
BEN_01482,Benign,0,Clean,None,4.9192,1.0,4,4.9903,5.7961,2,2,106.051,1.443,1.4829,1,0,1,0,0.7604,1.6929,4.9328,0.0,4.0178,0.6556,0.8558,5.5868,58.7303,0,0,0,1,0,0.1103,0.0436
ADW_00224,Adware,7,Unwanted,Low,5.8873,50.0,5,5.5536,4.9427,2,1,110.9746,10.5652,6.028,1,1,0,1,5.1242,19.0944,31.3748,3.8728,19.2172,3.9404,3.0122,68.3589,428.2033,0,0,1,1,0,0.1078,0.0457
ADW_00246,Adware,7,Unwanted,Low,7.0837,50.0,4,6.4869,6.9151,1,1,48.7566,0.0,3.2929,1,1,1,0,28.0918,18.7138,18.5345,1.0,22.3833,5.325,1.1375,147.3515,403.9125,0,1,0,1,0,0.2295,0.0264
ROO_00201,Rootkit,5,Stealth,Critical,6.3365,2.0,2,5.5487,6.4773,4,2,1.0,13.069,8.4955,0,1,0,0,47.6348,25.7648,10.8308,20.5396,5.2235,4.3079,0.0,47.7925,2.0,1,1,1,0,1,0.134,0.0497
WOR_00236,Worm,3,Self-Replicating,Critical,6.2131,5.0,8,4.9538,5.2657,4,2,33.9711,0.0,10.1711,0,1,0,0,18.0,20.826,55.842,15.6234,26.6624,7.199,4.5442,31.3266,93.8933,0,0,1,1,0,0.0504,0.0568
ADW_00277,Adware,7,Unwanted,Low,5.7804,50.0,7,5.0001,5.218,3,1,75.3508,0.0,4.5805,1,0,0,0,16.6362,18.6644,15.6578,22.8758,6.7179,4.1324,0.8405,30.9187,373.1385,0,0,0,1,0,0.1648,0.0416
BEN_00947,Benign,0,Clean,None,4.3549,1.0,5,2.8293,6.4272,3,2,35.9409,25.6228,0.4229,1,0,0,0,0.0,2.0628,5.0493,5.1229,12.4782,3.6256,2.1295,50.319,146.7292,0,0,0,1,0,0.0922,0.0162
WOR_00194,Worm,3,Self-Replicating,Critical,5.6791,5.0,5,5.0372,6.3058,1,1,35.1656,0.4758,9.8152,1,1,0,0,28.9641,15.72,37.2387,4.0968,3.3041,6.1561,3.5474,42.439,162.8218,0,0,1,1,0,0.046,0.054
VIR_00162,Virus,1,Infector,High,6.5254,1.0,5,6.3635,6.9454,2,2,32.7074,4.225,2.0,1,0,0,1,58.1448,27.99,3.5445,6.3457,3.6678,5.2003,0.0,35.9892,22.348,0,0,1,0,0,0.0459,0.0409
BOT_00135,Botnet,12,C&C Controlled,Critical,7.1304,10.0,5,6.8996,6.5841,3,3,67.4431,1.1393,3.0,0,0,0,0,42.6669,15.3499,45.2567,21.0603,14.6847,10.2481,4.3318,26.6707,232.3718,1,0,1,1,1,0.0625,0.0792
BAC_00084,Backdoor,8,Remote Access,Critical,5.5047,5.0,4,7.0229,6.7345,2,3,30.4712,0.0,14.9622,0,1,0,0,39.0813,24.3708,54.1281,6.0227,8.3471,12.226,3.8301,74.7566,90.8834,1,1,1,1,1,0.0343,0.019
BOT_00150,Botnet,12,C&C Controlled,Critical,6.8557,10.0,6,6.2084,6.5866,2,3,41.1262,2.2369,4.1669,0,0,0,0,55.7126,19.5608,23.2579,17.0879,17.8803,13.1019,1.8755,11.3994,94.6461,1,1,1,1,1,0.1166,0.0008
TRO_00558,Trojan,2,Deceptive,Critical,5.7259,10.0,4,6.1273,7.5544,2,2,2.0,0.0,5.1254,0,0,0,1,61.6857,43.1149,32.9714,5.454,0.0,0.0778,3.4127,37.6068,143.0294,0,0,0,0,0,0.0716,0.0223
BEN_00769,Benign,0,Clean,None,4.2062,1.0,6,5.0499,6.4928,3,0,40.8475,0.0,0.9087,1,1,1,0,0.7413,1.3011,1.7717,0.0,6.5058,0.4683,1.3611,60.0161,37.4385,0,0,0,0,0,0.139,0.0321
CRY_00246,Cryptominer,11,Resource Abuse,Medium,7.1675,100.0,3,4.5731,7.2521,2,2,70.1337,0.0,9.1561,1,0,0,0,23.1993,14.2957,21.7289,1.8106,4.1728,7.4661,0.0,50.9741,627.3826,1,1,1,1,1,0.0878,0.0463
WOR_00396,Worm,3,Self-Replicating,Critical,5.0743,5.0,8,5.8081,6.258,4,3,40.1226,1.5,3.0,0,0,0,0,24.3474,9.0204,35.4315,5.4942,21.8982,5.1928,8.7714,20.8327,104.156,0,0,1,1,1,0.0021,0.0346
BEN_00286,Benign,0,Clean,None,5.8173,1.0,4,5.2292,5.9801,3,1,40.6052,9.1225,2.4916,1,0,1,1,0.2325,6.8104,0.0,11.1131,0.0,3.7709,1.3218,21.1023,191.9072,0,0,0,0,0,0.2452,0.0013
BOT_00269,Botnet,12,C&C Controlled,Critical,5.9022,10.0,5,5.9345,6.9587,2,2,70.8677,5.599,3.0,1,1,0,1,63.3993,18.2716,53.916,15.5132,0.619,9.3447,1.0,35.2277,162.1816,1,0,1,1,0,0.1142,0.0193
SPY_00275,Spyware,6,Surveillance,High,5.6886,10.0,8,3.4549,6.4831,3,1,31.2408,3.9889,17.7892,0,0,0,0,25.6706,23.7807,18.9901,7.1672,1.0,1.8643,0.3439,37.9369,146.5025,1,0,1,1,1,0.1503,0.0
CRY_00244,Cryptominer,11,Resource Abuse,Medium,5.8657,100.0,6,4.8434,5.937,1,2,37.5577,5.412,2.0,1,0,0,1,11.1688,7.2476,28.9844,7.3927,14.9654,1.4294,1.9415,30.3442,664.8875,0,1,1,0,1,0.1202,0.0201
VIR_00333,Virus,1,Infector,High,6.2204,4.36,4,5.6622,6.5848,2,2,18.1992,0.0,5.1244,0,1,0,1,19.7001,10.9804,0.5917,10.9873,10.9931,7.8035,0.0,6.9518,85.6999,0,1,0,0,1,0.0565,0.088
TRO_00218,Trojan,2,Deceptive,Critical,5.5576,10.0,7,6.0466,5.3238,1,3,25.4553,0.0,3.0,1,0,0,0,45.4586,28.9932,2.3708,1.6757,3.029,0.0,1.7217,49.541,5.0,0,1,1,1,0,0.0512,0.0371
VIR_00080,Virus,1,Infector,High,4.0,1.0,4,6.4881,7.2192,3,3,8.2054,5.6334,2.0,0,0,0,1,36.0787,7.9269,0.0,19.0455,23.0541,1.1568,3.2361,26.735,6.2859,1,1,1,0,0,0.0346,0.0893
WOR_00290,Worm,3,Self-Replicating,Critical,7.9,5.0,3,5.0336,6.2324,1,1,76.7634,3.5524,3.0,0,1,0,0,60.9069,19.3356,40.2904,0.7653,38.4245,6.701,14.3726,65.5467,182.0498,1,1,1,1,0,0.1086,0.0805
BEN_00723,Benign,0,Clean,None,5.7747,1.0,3,4.3233,6.6916,2,0,53.9048,1.8007,2.2786,0,0,1,0,0.8925,2.7158,6.1715,11.5592,0.0,0.0,0.0,9.9515,76.2351,0,0,0,0,0,0.2386,0.0097
BEN_00952,Benign,0,Clean,None,4.5208,1.0,3,4.6509,6.4092,1,0,54.976,0.0,0.0,1,0,0,0,1.6781,0.0,7.2693,11.5193,12.1953,0.0,0.5494,65.1613,106.6469,0,0,0,1,0,0.1656,0.0063
PUP_00086,PUP,10,Unwanted,Low,3.3171,100.0,4,6.9838,5.1638,1,2,83.3783,0.0,0.0,1,0,1,0,14.1527,14.5394,21.731,7.8685,6.6525,4.6726,2.0617,39.2827,438.5821,1,0,0,1,0,0.1043,0.0204
VIR_00263,Virus,1,Infector,High,6.7281,1.0,9,4.8383,6.8874,4,2,1.0,0.5797,14.1894,0,1,0,0,56.2049,17.4623,8.7725,11.2631,39.2477,0.0,0.0,62.1158,110.8714,1,1,1,0,1,0.1162,0.0758
BEN_00990,Benign,0,Clean,None,6.5939,1.0,3,4.1277,5.2178,3,1,55.8358,0.0,3.6122,1,0,1,0,0.0,6.9039,3.6603,3.1897,0.0,0.0,2.7271,40.5598,117.4717,0,0,0,1,0,0.1552,0.0108
WOR_00113,Worm,3,Self-Replicating,Critical,7.0034,5.0,4,7.1252,7.7518,2,1,24.922,0.0,11.3594,1,1,0,1,56.1971,16.7998,8.0,3.1455,2.8511,0.0,6.3615,27.6289,109.0541,0,0,0,1,0,0.0981,0.0328
BEN_01760,Benign,0,Clean,None,5.0337,1.0,4,4.9953,5.8928,1,0,68.496,13.0141,1.9379,1,0,1,0,2.2874,2.2465,3.7626,6.7592,0.0,2.251,2.1205,28.0318,105.6287,0,0,0,0,0,0.2234,0.0156
FIL_00007,Fileless,9,Memory-Based,Critical,6.8452,0.5,4,7.8005,6.5,2,1,34.9836,0.6689,5.0,1,1,0,0,22.8254,21.6722,11.7698,37.5534,4.6823,1.6022,1.7141,11.0468,54.4922,1,1,0,1,1,0.0131,0.1459
SPY_00173,Spyware,6,Surveillance,High,5.8518,10.0,3,3.2882,6.7872,2,1,5.0,1.7792,14.6122,1,1,0,1,30.6555,29.423,33.0518,19.2864,20.0783,0.5007,5.6712,108.7045,5.0,1,1,1,1,1,0.0511,0.0068
BEN_01725,Benign,0,Clean,None,6.8743,1.0,5,4.0094,5.8126,2,0,72.5917,28.217,1.2781,1,0,0,0,0.3719,1.9921,0.2764,3.2125,0.0,1.228,4.0013,5.0,1.0,0,0,0,0,0,0.052,0.0522
BAC_00183,Backdoor,8,Remote Access,Critical,5.9035,5.0,4,7.8,6.9078,4,4,55.1863,7.7214,25.5077,0,1,0,1,52.9035,37.693,35.4283,13.7983,18.6898,1.0,4.0475,46.7731,134.448,1,1,1,1,0,0.0519,0.0269
BEN_00342,Benign,0,Clean,None,6.4206,8.08,4,4.6868,4.1073,3,0,1.0,0.0,0.7104,0,0,1,0,1.5503,2.7467,0.4354,0.4258,0.0,0.4281,0.0401,29.6804,105.0124,0,0,0,0,0,0.1855,0.0144
RAN_00202,Ransomware,4,Extortion,Critical,7.527,50.0,8,7.99,7.5818,4,2,26.0456,0.0,5.0,1,1,0,1,44.3299,18.1751,16.1097,23.1415,19.4657,3.8317,4.815,40.4929,179.0239,1,1,1,1,0,0.019,0.1653
ROO_00294,Rootkit,5,Stealth,Critical,6.8562,2.0,5,4.8888,7.7978,2,3,31.2713,2.2989,11.7939,0,0,0,0,14.7231,32.8677,5.1461,14.3588,3.9173,2.7745,4.3453,9.6331,94.968,0,1,1,1,1,0.0743,0.033
BEN_00689,Benign,0,Clean,None,6.2972,1.45,4,5.9096,5.5306,2,1,24.5627,5.2699,2.3355,0,0,1,0,0.6644,0.0,0.0,0.0,12.7341,0.0,4.7229,29.4443,63.2987,0,1,1,0,0,0.1729,0.0465
WOR_00333,Worm,3,Self-Replicating,Critical,6.2642,5.0,6,5.4993,6.7196,2,2,44.5073,0.0,8.6033,1,1,0,0,43.4337,27.1768,24.9213,11.2679,4.6649,7.4881,1.5033,52.8415,99.3249,0,1,1,1,0,0.1075,0.0207
BAC_00204,Backdoor,8,Remote Access,Critical,5.9153,5.0,6,4.7002,6.7506,1,1,24.9727,0.0,10.0071,1,1,0,0,63.588,33.901,8.0,5.2704,7.5541,5.4122,4.0376,95.0017,292.8987,1,1,1,1,1,0.0652,0.0092
ADW_00295,Adware,7,Unwanted,Low,5.2391,50.0,8,6.974,6.779,2,1,76.6516,0.0,7.3537,1,0,0,1,15.5833,9.4416,17.4272,6.1245,23.5796,4.8929,5.3325,26.0418,24.9698,0,0,0,1,0,0.0892,0.0131
BEN_00967,Benign,0,Clean,None,6.0752,1.0,3,4.9649,5.9997,1,0,55.0884,12.7566,1.143,1,0,1,0,1.2672,6.3634,0.0,7.8817,15.4925,0.0,1.2779,54.3083,95.1178,1,0,0,0,0,0.1584,0.0315
CRY_00274,Cryptominer,11,Resource Abuse,Medium,7.8538,100.0,3,5.7339,7.0945,1,2,31.3195,5.9015,3.4918,1,0,1,0,25.5122,14.1476,31.4847,23.5795,8.0101,1.1177,5.7692,62.6342,469.9682,0,0,0,1,1,0.141,0.0357
VIR_00204,Virus,1,Infector,High,7.6926,1.0,7,6.3211,7.1737,3,4,67.5637,0.0,12.6882,0,0,0,1,35.9842,7.6688,8.8605,15.9524,13.4031,7.6776,0.0,50.1755,64.917,0,0,0,1,0,0.0595,0.1341
TRO_00214,Trojan,2,Deceptive,Critical,6.7502,10.0,6,6.0508,6.7799,3,1,22.467,1.5212,11.084,1,1,1,0,52.2706,8.1263,20.7364,18.8821,8.5195,1.9396,3.7966,64.6186,195.4062,0,0,1,1,0,0.1591,0.0066
ADW_00108,Adware,7,Unwanted,Low,4.538,50.0,3,5.1449,5.07,2,2,5.0,4.7597,1.0,0,1,1,0,12.7511,19.1287,20.4762,1.0,11.8072,0.0,1.6305,34.6212,147.1064,0,1,1,1,0,0.048,0.0
BAC_00099,Backdoor,8,Remote Access,Critical,7.6956,5.0,3,6.9958,7.2626,2,4,20.5482,4.242,13.1776,0,1,0,0,41.6836,23.8233,25.4815,16.7331,10.5516,1.0,3.1744,28.4028,5.0,1,1,1,1,1,0.094,0.0346
PUP_00147,PUP,10,Unwanted,Low,4.5816,100.0,5,4.7411,5.4923,2,0,5.0,0.0,0.2162,0,0,1,0,15.221,14.1193,26.6215,13.7346,7.9413,1.1691,2.3324,20.905,257.2222,0,1,0,1,0,0.0645,0.0587
CRY_00076,Cryptominer,11,Resource Abuse,Medium,7.2171,100.0,3,4.5473,6.8751,3,2,26.9101,0.0,4.6939,1,1,0,0,17.248,10.8728,24.347,11.1197,10.0731,6.4137,3.6302,44.7966,771.7965,1,0,0,1,1,0.1879,0.0
BAC_00281,Backdoor,8,Remote Access,Critical,5.6981,5.0,3,7.3363,7.8056,3,1,4.7471,4.5379,13.1813,0,0,0,0,47.7749,32.936,32.1935,21.0591,11.4389,3.2531,4.0386,53.1433,162.4113,1,1,1,1,1,0.0766,0.0285
RAN_00073,Ransomware,4,Extortion,Critical,7.473,50.0,7,7.1705,6.8733,3,4,17.8999,0.0,10.891,0,1,1,0,41.1557,28.5208,26.367,16.4897,28.2976,1.0,4.5094,52.7473,165.288,1,0,1,1,0,0.0227,0.0648
ADW_00156,Adware,7,Unwanted,Low,5.5523,50.0,3,5.025,5.1398,2,2,24.042,0.0,2.524,1,0,1,0,15.6092,3.0,8.8472,12.0205,12.7236,5.6023,2.2585,55.4015,82.2053,0,0,0,1,0,0.1081,0.0162
BAC_00300,Backdoor,8,Remote Access,Critical,5.3266,5.0,4,5.6827,7.9815,1,3,3.0,6.2335,9.5429,1,1,0,0,32.1189,24.9709,8.0,6.3706,5.2491,1.0,0.6182,29.0493,159.1731,1,1,1,1,0,0.1016,0.0256
BEN_01991,Benign,0,Clean,None,6.0258,1.0,5,3.8356,5.2386,1,2,53.0067,45.3318,0.0,1,0,1,0,0.0,0.0,1.4437,0.0,3.7034,2.1503,0.0,62.1049,1.0,0,0,0,0,0,0.2341,0.0
ROO_00171,Rootkit,5,Stealth,Critical,6.6547,2.0,6,6.5361,7.107,4,2,15.5978,16.2591,17.8129,1,1,1,0,13.7117,14.7223,11.3637,41.6994,9.6464,0.7916,1.7672,16.2115,46.8215,1,1,1,1,0,0.1513,0.0432
ADW_00110,Adware,7,Unwanted,Low,6.3383,50.0,8,7.2,7.0409,2,1,90.8358,2.7645,4.2045,1,1,1,1,25.6294,13.9529,5.548,3.6106,22.2854,5.1009,2.078,53.1762,296.3553,0,1,1,1,0,0.1735,0.0007
FIL_00215,Fileless,9,Memory-Based,Critical,7.3196,0.5,2,6.5582,7.4243,3,3,17.289,7.3614,20.5905,0,1,0,0,57.9106,19.2789,25.0022,17.6231,3.0501,9.1759,1.2405,26.3847,33.961,0,1,0,1,1,0.0692,0.0704
BAC_00299,Backdoor,8,Remote Access,Critical,6.4719,5.0,3,6.4178,7.99,3,4,27.1638,0.25,10.5641,0,1,0,0,40.384,32.6512,46.304,8.9394,7.6338,7.2493,7.4139,87.4939,130.4686,0,1,1,1,1,0.1179,0.0
PUP_00101,PUP,10,Unwanted,Low,5.1266,100.0,4,5.9973,6.7508,1,0,71.4481,13.5313,8.3143,1,0,0,1,14.3799,14.7589,21.2813,0.0,1.0,5.4307,0.0,69.685,446.0148,0,1,1,0,0,0.1902,0.0191
ADW_00322,Adware,7,Unwanted,Low,4.0406,50.0,6,6.5186,4.7365,2,2,5.0679,10.3314,7.6478,1,0,0,0,11.4796,15.0669,19.3762,10.4881,2.0,3.6408,2.5743,74.9557,191.6077,0,0,1,1,0,0.1461,0.0481
CRY_00296,Cryptominer,11,Resource Abuse,Medium,5.0807,100.0,3,6.4836,7.6719,1,0,66.9817,0.0,12.8944,1,0,0,0,11.226,12.3106,27.7944,0.0,7.1572,6.0457,0.0,23.1155,565.5731,1,1,1,1,0,0.1315,0.0336
BAC_00035,Backdoor,8,Remote Access,Critical,6.3763,5.0,7,5.8936,7.99,1,3,28.2409,7.9589,10.9852,0,1,0,0,32.1989,10.8884,22.0704,5.2033,0.0,3.7574,6.7812,97.3636,255.252,1,1,1,1,0,0.12,0.0
RAN_00101,Ransomware,4,Extortion,Critical,7.5051,50.0,8,6.2864,7.0416,3,1,18.8502,1.2914,22.4968,0,1,0,0,72.0,31.938,12.8606,26.5111,38.074,5.2888,0.9031,29.9933,323.643,1,0,1,0,1,0.0648,0.0787
CRY_00061,Cryptominer,11,Resource Abuse,Medium,7.7143,100.0,3,5.0712,6.576,2,3,83.9785,1.9847,11.9385,1,1,0,0,61.8491,7.1036,13.0243,2.3064,8.2976,0.0,0.0,42.2819,367.7781,1,0,1,1,0,0.1823,0.0553
BOT_00318,Botnet,12,C&C Controlled,Critical,6.6668,10.0,6,6.6072,5.9322,2,3,6.2908,9.7241,13.4663,0,0,1,0,29.1766,29.2799,25.7186,15.3771,4.1527,2.0346,5.804,80.9919,42.0094,0,1,0,1,1,0.0441,0.0678
FIL_00027,Fileless,9,Memory-Based,Critical,7.1665,0.5,4,6.2947,7.3518,2,3,23.6377,1.9869,18.797,1,1,0,0,5.0,13.6383,26.3886,44.8037,2.9695,10.2294,0.0,23.4269,13.4121,1,1,1,0,0,0.0426,0.1014
BEN_00386,Benign,0,Clean,None,5.1412,1.0,7,4.5648,5.9998,2,0,40.3593,15.7082,1.1485,1,1,0,0,0.0,0.0388,5.6616,10.3363,0.0,2.4994,5.1208,45.0401,115.9451,0,0,0,0,0,0.2421,0.0291
PUP_00092,PUP,10,Unwanted,Low,6.9817,100.0,7,3.5426,6.8207,2,0,58.6334,20.5155,4.3207,1,0,0,0,2.0,8.1033,4.4593,6.2859,21.8886,0.0,2.1929,67.1492,367.9113,0,0,1,0,0,0.2738,0.056
CRY_00063,Cryptominer,11,Resource Abuse,Medium,5.8007,100.0,5,6.5393,7.3363,3,1,29.0339,8.0957,6.7354,1,0,1,0,38.8581,4.0,13.7458,13.631,8.4816,2.8966,1.4089,46.455,20.0,0,0,1,0,0,0.0754,0.0533
BEN_00537,Benign,0,Clean,None,3.9301,2.37,4,4.9073,5.7808,3,0,88.5102,0.0,0.0,1,0,0,0,0.0,0.2589,9.7893,4.6062,10.8249,0.6417,0.4639,73.2608,112.3834,0,0,0,1,0,0.2918,0.0338
CRY_00196,Cryptominer,11,Resource Abuse,Medium,7.3764,100.0,5,6.1588,6.9144,3,3,24.7129,2.7802,16.6174,1,1,1,0,54.3332,26.0217,21.5595,7.6592,8.2451,7.8353,2.3348,56.9719,220.9815,1,1,0,1,0,0.1951,0.0626
BAC_00033,Backdoor,8,Remote Access,Critical,6.7726,5.0,7,4.0,7.4036,4,2,45.5071,0.9828,16.3576,1,1,0,0,41.7326,21.0414,49.696,34.408,8.6364,5.0216,4.2408,76.8243,213.4621,1,1,0,1,0,0.1319,0.0216
ROO_00263,Rootkit,5,Stealth,Critical,7.9,2.0,3,4.4624,7.4078,2,1,24.5033,0.0,3.0,0,1,0,0,44.2411,27.9418,5.6442,21.6644,0.0,0.1442,2.2845,20.5516,58.1878,1,1,1,0,1,0.253,0.0698
RAN_00008,Ransomware,4,Extortion,Critical,7.6822,50.0,8,6.79,7.0483,1,4,22.73,0.5869,20.3722,0,1,1,0,55.1285,20.6873,44.3191,30.9522,21.2275,1.0293,3.7976,45.0167,208.8079,1,1,1,1,1,0.0543,0.0
BEN_00202,Benign,0,Clean,None,6.6625,1.0,3,4.36,7.0712,1,0,77.159,0.0,0.8328,1,0,0,0,1.9418,1.5289,9.4136,5.6772,4.1527,0.0135,2.0776,53.194,15.6093,0,0,0,0,0,0.2581,0.0
BEN_01333,Benign,0,Clean,None,4.564,1.0,4,3.9157,7.0469,3,2,1.0,0.0,1.3938,1,0,1,0,2.3688,1.5195,0.0228,8.4096,3.3936,0.0,0.0,18.7765,117.9641,0,0,0,1,0,0.1737,0.0495
RAN_00003,Ransomware,4,Extortion,Critical,7.8098,50.0,6,7.99,7.7549,3,1,28.3753,2.88,11.0056,1,1,0,0,37.3763,18.1503,20.9309,5.0,15.2578,3.3916,0.0,56.2475,408.1269,1,0,0,0,0,0.032,0.0792
TRO_00209,Trojan,2,Deceptive,Critical,5.7695,10.0,3,6.2112,7.1131,1,3,35.64,0.0,9.7088,1,0,0,0,42.4585,14.6299,27.267,16.2654,25.5225,0.68,3.3576,83.8255,60.4438,0,1,1,1,1,0.0975,0.0
BAC_00032,Backdoor,8,Remote Access,Critical,5.8523,5.0,3,5.8333,6.8561,1,1,48.8208,4.2123,8.2463,1,0,0,0,39.4925,44.7318,37.6156,13.9192,12.8113,5.9161,3.3886,81.0116,182.7871,1,1,0,1,1,0.0944,0.0445
ADW_00013,Adware,7,Unwanted,Low,7.0391,50.0,6,3.8311,6.1127,1,1,5.0,12.5353,5.213,0,0,0,0,24.4823,26.6784,2.0,5.055,8.3802,4.7793,2.0062,28.4366,69.7692,0,0,1,1,0,0.0811,0.0141
ROO_00072,Rootkit,5,Stealth,Critical,5.1091,2.0,5,6.9184,7.2684,2,1,3.7064,3.6502,14.2492,0,0,0,0,17.8639,26.051,0.483,31.0568,6.9205,0.0,0.0,28.9902,90.5068,1,1,1,1,1,0.1073,0.0676
BEN_01855,Benign,0,Clean,None,5.8618,1.0,7,4.4441,5.73,1,2,15.2978,36.8399,0.0,1,0,1,1,0.315,10.5932,0.42,0.0,0.0,1.3426,1.5817,17.3474,1.0,0,0,0,0,0,0.2202,0.0
PUP_00235,PUP,10,Unwanted,Low,4.8582,100.0,8,7.0,5.5645,3,2,28.153,21.1935,5.1782,0,0,1,0,28.2377,7.6097,12.5747,6.8563,4.5834,1.8719,1.673,46.2914,223.1564,0,0,0,1,0,0.1899,0.0025
TRO_00373,Trojan,2,Deceptive,Critical,5.2832,10.0,4,5.9156,5.6801,3,2,26.2089,1.3211,6.6098,1,0,0,1,40.9848,6.0463,12.7524,15.0426,0.0,2.1286,1.078,40.0955,127.0022,1,0,1,1,1,0.1234,0.0373
TRO_00531,Trojan,2,Deceptive,Critical,7.7869,10.0,7,7.159,6.9345,3,3,39.9067,1.2804,3.8749,1,0,0,0,31.73,26.659,8.3332,13.6793,25.2558,7.187,5.6193,53.5932,191.2935,1,0,1,1,0,0.0073,0.0
BEN_01206,Benign,0,Clean,None,3.2234,1.0,4,4.9009,7.5,2,2,44.8772,0.0,1.9254,1,0,1,0,0.1727,0.0,0.0,0.0,15.8594,1.6964,1.0959,36.0899,1.0,1,0,0,1,0,0.2848,0.0037
BEN_01646,Benign,0,Clean,None,5.785,1.12,6,4.4759,4.9339,2,1,14.8723,3.133,0.8598,1,0,1,0,0.2412,0.0,8.3565,0.0,10.6265,0.558,1.0414,22.5591,50.8491,0,0,0,0,0,0.1753,0.0
WOR_00318,Worm,3,Self-Replicating,Critical,4.284,5.0,6,7.6855,6.6872,3,2,52.7153,0.0,12.0603,0,0,0,0,47.6159,13.8659,45.5292,1.114,2.4266,8.2061,7.4089,77.3936,60.6247,0,0,1,1,0,0.0412,0.0667
WOR_00377,Worm,3,Self-Replicating,Critical,4.2838,5.0,3,5.1851,6.6053,3,3,14.3577,0.2785,3.5541,0,0,0,0,33.229,22.9618,47.6552,2.7465,4.5104,5.372,1.7346,33.0241,113.3351,0,0,1,1,0,0.0412,0.0
TRO_00362,Trojan,2,Deceptive,Critical,5.8923,10.0,8,6.1577,6.0162,4,3,7.2093,9.1369,4.9806,1,1,0,0,49.5089,23.4785,14.8054,11.8721,14.5679,6.4883,2.8817,70.1181,238.0188,1,1,0,1,1,0.1626,0.0576
BEN_01793,Benign,0,Clean,None,4.2799,1.0,3,5.5129,4.7591,3,0,32.6276,0.0,0.0,1,0,1,0,2.7292,4.9318,0.0,0.0,12.5441,0.0,1.8737,26.4583,134.037,0,0,0,0,0,0.2007,0.0565
RAN_00298,Ransomware,4,Extortion,Critical,6.9232,50.0,5,5.7556,7.6011,1,3,17.6606,0.0,13.1837,1,1,1,1,57.3728,47.0828,21.7934,25.0189,5.0,9.3799,2.5875,8.0,161.9325,1,1,1,1,0,0.0662,0.0473
WOR_00269,Worm,3,Self-Replicating,Critical,5.9867,5.0,5,6.3327,6.5478,1,3,37.5947,0.7881,4.9563,1,1,0,0,23.0182,19.6549,17.3726,9.4117,8.2686,0.0,1.0561,48.7268,144.576,0,1,1,1,0,0.0977,0.0118
WOR_00268,Worm,3,Self-Replicating,Critical,7.2826,5.0,4,5.5229,6.8997,3,1,8.2296,1.1065,9.8299,0,0,0,0,41.115,16.7613,41.7769,0.0,18.3896,0.6185,6.0447,72.049,5.0,0,0,0,1,0,0.1396,0.1086
RAN_00034,Ransomware,4,Extortion,Critical,7.99,50.0,8,7.3896,7.5061,3,1,34.1499,0.0,9.0541,0,0,1,1,42.4505,41.1645,8.5451,7.2399,41.4802,1.0,6.4287,69.3417,126.8502,1,0,0,1,1,0.0564,0.0453
PUP_00124,PUP,10,Unwanted,Low,3.6822,100.0,7,4.6006,6.4669,1,1,43.8933,0.0,1.0201,1,0,1,0,2.0,4.1907,2.1258,9.3017,4.1841,1.9544,2.1843,48.746,222.1285,1,1,1,1,0,0.2488,0.0477
BAC_00110,Backdoor,8,Remote Access,Critical,6.3214,5.0,3,5.6607,7.2797,4,2,47.7867,7.9359,7.6957,0,0,0,0,25.5625,15.8057,35.6114,11.9356,0.0,8.439,5.6951,32.6109,172.6874,0,1,1,1,0,0.1254,0.0197
WOR_00350,Worm,3,Self-Replicating,Critical,4.8691,8.29,6,4.6698,7.3267,1,2,49.6013,3.1909,6.4407,0,0,0,0,32.3133,19.3138,44.512,15.2823,27.5584,7.717,5.2711,55.672,146.1836,0,1,1,1,1,0.1416,0.0735
BEN_00604,Benign,0,Clean,None,5.4875,1.0,3,3.8825,6.0839,1,1,55.0109,17.1587,0.502,0,0,1,0,0.0,2.3164,0.1419,6.6019,0.3604,2.114,4.5935,30.2474,126.8265,0,0,0,0,0,0.0427,0.0081
TRO_00557,Trojan,2,Deceptive,Critical,4.9189,10.0,4,6.6418,7.0314,4,2,47.1012,0.0,5.6499,1,0,1,1,45.9514,5.0,37.7972,20.1565,0.0,0.0,2.2785,31.7157,323.4614,0,0,1,1,1,0.2323,0.0204
PUP_00076,PUP,10,Unwanted,Low,4.4217,100.0,5,4.0684,5.3488,2,0,90.2176,11.65,1.6434,0,0,0,1,14.6033,3.3334,21.5529,1.8639,4.0172,2.7899,1.0447,62.2071,20.0,0,1,1,1,0,0.1173,0.0
BEN_00127,Benign,0,Clean,None,3.9493,1.0,6,3.762,4.4501,3,1,38.6001,19.3994,3.3752,1,0,1,0,0.0,2.5176,4.0435,17.6675,0.0,0.0,3.9808,23.3325,58.3047,0,0,0,1,0,0.3232,0.0438
RAN_00377,Ransomware,4,Extortion,Critical,7.727,50.0,8,6.9,7.7539,4,4,28.8391,0.0,7.5028,1,1,0,0,34.3935,47.2363,17.5344,39.8486,35.3623,2.1657,7.774,11.9801,163.8891,1,1,0,1,1,0.0524,0.0282
